idx,unique_carrier,yearmonth,total_departures_scheduled,total_departures_performed,agg_seat_count,total_passenger_count,total_miles_traveled,total_minutes_r2r,total_air_minutes,year,month,carrier_name,total_fuel_cost,full_date,month_stock_price_max,month_stock_price_min,month_stock_price_open,month_stock_price_close,month_stock_price_volume,adj_month_stock_price_close,stock_symbol
56,AA,2014-09,43381.0,43127.0,6396546.0,5186089.0,672107.0,7160773.0,6084093.0,2014,9,American Airlines Inc.,433374647.0,2014-09-01,40.540000915527344,34.34000015258789,39.0,35.47999954223633,200541700.0,33.65717315673828,AAL
57,AA,2014-10,45246.0,44878.0,6671728.0,5612765.0,740350.0,7527387.0,6381446.0,2014,10,American Airlines Inc.,441559226.0,2014-10-01,41.75,28.10000038146973,34.720001220703125,41.349998474121094,473677700.0,39.2255973815918,AAL
58,AA,2014-11,42653.0,42416.0,6426738.0,5117243.0,723015.0,7165348.0,6110359.0,2014,11,American Airlines Inc.,401898942.0,2014-11-01,49.45000076293945,41.43000030517578,41.43999862670898,48.52999877929688,222774700.0,46.15226745605469,AAL
59,AA,2014-12,45509.0,45172.0,6933191.0,5588290.0,769056.0,7759009.0,6591277.0,2014,12,American Airlines Inc.,398593043.0,2014-12-01,54.63999938964844,46.04999923706055,49.0,53.63000106811523,314636000.0,51.002403259277344,AAL
60,AA,2015-01,44198.0,43290.0,6652976.0,5162734.0,766338.0,7377128.0,6264201.0,2015,1,American Airlines Inc.,601818028.0,2015-01-01,56.20000076293945,48.099998474121094,54.27999877929688,49.08000183105469,276810300.0,46.67531967163086,AAL
61,AA,2015-02,39955.0,37397.0,5750695.0,4703114.0,699874.0,6444618.0,5437391.0,2015,2,American Airlines Inc.,590655504.0,2015-02-01,52.20000076293945,45.95000076293945,48.58000183105469,47.9000015258789,208335500.0,45.55313491821289,AAL
62,AA,2015-03,46098.0,44657.0,6879387.0,5750242.0,782447.0,7682083.0,6519188.0,2015,3,American Airlines Inc.,672613189.0,2015-03-01,56.04999923706055,46.47000122070313,48.20000076293945,52.77999877929688,396784200.0,50.29574203491211,AAL
63,AA,2015-04,45024.0,44668.0,6878772.0,5725661.0,839385.0,7703412.0,6512787.0,2015,4,American Airlines Inc.,644782762.0,2015-04-01,53.47000122070313,46.88000106811523,51.099998474121094,48.290000915527344,235685400.0,46.01707458496094,AAL
64,AA,2015-05,44955.0,44065.0,6790347.0,5744058.0,848471.0,7640724.0,6466302.0,2015,5,American Airlines Inc.,661863896.0,2015-05-01,50.29999923706055,41.31999969482422,48.6500015258789,42.36999893188477,256703000.0,40.45848846435547,AAL
65,AA,2015-06,44584.0,44042.0,6809242.0,5983555.0,880815.0,7652708.0,6439287.0,2015,6,American Airlines Inc.,596457479.0,2015-06-01,44.38000106811523,38.45000076293945,42.61000061035156,39.93999862670898,301070200.0,38.13811874389648,AAL
66,AA,2015-07,81694.0,81141.0,12497241.0,11124907.0,1536657.0,13428147.0,11236536.0,2015,7,American Airlines Inc.,620273745.0,2015-07-01,43.810001373291016,37.79999923706055,40.650001525878906,40.099998474121094,256056700.0,38.29089736938477,AAL
67,AA,2015-08,80053.0,79294.0,12192093.0,10681235.0,1648419.0,13069139.0,10931080.0,2015,8,American Airlines Inc.,627683350.0,2015-08-01,44.45000076293945,34.09999847412109,40.2400016784668,38.97999954223633,216640500.0,37.2214241027832,AAL
68,AA,2015-09,73541.0,73283.0,11221846.0,9493450.0,1592039.0,11770668.0,9830253.0,2015,9,American Airlines Inc.,634533970.0,2015-09-01,44.59000015258789,37.72000122070313,38.63000106811523,38.83000183105469,221863000.0,37.16469955444336,AAL
69,AA,2015-10,77526.0,76926.0,11813423.0,10308524.0,1641171.0,12298839.0,10261588.0,2015,10,American Airlines Inc.,635105509.0,2015-10-01,46.77000045776367,37.41999816894531,38.5,46.22000122070313,232605200.0,44.23776245117188,AAL
70,AA,2015-11,74132.0,73660.0,11396399.0,9590796.0,1671077.0,11845727.0,9888827.0,2015,11,American Airlines Inc.,594147813.0,2015-11-01,47.09000015258789,40.45000076293945,46.20000076293945,41.2599983215332,138396700.0,39.490482330322266,AAL
71,AA,2015-12,76894.0,75694.0,11777827.0,9817766.0,1738409.0,12499674.0,10470940.0,2015,12,American Airlines Inc.,628600531.0,2015-12-01,46.4900016784668,40.70000076293945,41.47000122070313,42.349998474121094,170635500.0,40.62115097045898,AAL
72,AA,2016-01,75822.0,73120.0,11398362.0,9117620.0,1697138.0,11878854.0,9930150.0,2016,1,American Airlines Inc.,440888323.0,2016-01-01,42.7400016784668,36.20000076293945,41.290000915527344,38.9900016784668,237116300.0,37.39831924438477,AAL
73,AA,2016-02,71609.0,70623.0,11019135.0,8688620.0,1573028.0,11481086.0,9579360.0,2016,2,American Airlines Inc.,405710427.0,2016-02-01,41.599998474121094,34.759998321533196,39.0,41.0,184042100.0,39.326255798339844,AAL
74,AA,2016-03,79323.0,78890.0,12374467.0,10303660.0,1578085.0,13024243.0,10895576.0,2016,3,American Airlines Inc.,470399431.0,2016-03-01,43.77999877929688,40.04999923706055,41.43999862670898,41.0099983215332,164027400.0,39.44318008422852,AAL
75,AA,2016-04,75073.0,74451.0,11623022.0,9693080.0,1613586.0,12197499.0,10195670.0,2016,4,American Airlines Inc.,463057869.0,2016-04-01,41.7599983215332,34.09999847412109,40.13000106811523,34.689998626708984,206583200.0,33.36463165283203,AAL
76,AA,2016-05,78977.0,78516.0,12236207.0,10375904.0,1656523.0,12885912.0,10718241.0,2016,5,American Airlines Inc.,483472623.0,2016-05-01,35.169998168945305,30.989999771118164,34.990001678466804,31.90999984741211,204486800.0,30.69085693359375,AAL
77,AA,2016-06,79997.0,79188.0,12293729.0,10678466.0,1746345.0,13351416.0,11094723.0,2016,6,American Airlines Inc.,467529063.0,2016-06-01,33.580001831054695,24.85000038146973,31.940000534057614,28.309999465942386,274246800.0,27.307111740112305,AAL
78,AA,2016-07,82093.0,80663.0,12573045.0,10818345.0,1793107.0,13659678.0,11347908.0,2016,7,American Airlines Inc.,492481518.0,2016-07-01,36.7400016784668,27.1200008392334,28.26000022888184,35.5,248242900.0,34.24241256713867,AAL
79,AA,2016-08,80643.0,79185.0,12351636.0,10214826.0,1844124.0,13240274.0,10941481.0,2016,8,American Airlines Inc.,519928131.0,2016-08-01,37.349998474121094,33.0,35.540000915527344,36.29999923706055,181408000.0,35.01406097412109,AAL
80,AA,2016-09,72602.0,72451.0,11311543.0,9299410.0,1513753.0,11639386.0,9610083.0,2016,9,American Airlines Inc.,474298088.0,2016-09-01,39.52000045776367,33.900001525878906,36.52999877929688,36.61000061035156,162097000.0,35.41877746582031,AAL
81,AA,2016-10,75280.0,74567.0,11644583.0,9752974.0,1552313.0,12037254.0,9976375.0,2016,10,American Airlines Inc.,523911775.0,2016-10-01,40.93000030517578,36.33000183105469,36.459999084472656,40.599998474121094,176374300.0,39.27894973754883,AAL
82,AA,2016-11,71909.0,71799.0,11308557.0,9293730.0,1588729.0,11601601.0,9661240.0,2016,11,American Airlines Inc.,479414257.0,2016-11-01,47.13999938964844,39.2400016784668,40.5099983215332,46.43999862670898,148407700.0,44.92892074584961,AAL
83,AA,2016-12,73943.0,73437.0,11604526.0,9403043.0,1570439.0,12367203.0,10337532.0,2016,12,American Airlines Inc.,551494299.0,2016-12-01,50.63999938964844,45.58000183105469,46.20000076293945,46.68999862670898,122809500.0,45.28482437133789,AAL
84,AA,2017-01,73354.0,72391.0,11421113.0,8921273.0,1601635.0,12036773.0,10015368.0,2017,1,American Airlines Inc.,524270778.0,2017-01-01,50.0,43.7400016784668,47.27999877929688,44.25,147225500.0,42.91826248168945,AAL
85,AA,2017-02,67253.0,66467.0,10494769.0,8366798.0,1479525.0,10875895.0,9070260.0,2017,2,American Airlines Inc.,477088026.0,2017-02-01,48.04999923706055,43.56999969482422,44.75,46.36000061035156,110360400.0,44.96476745605469,AAL
86,AA,2017-03,78315.0,77094.0,12206904.0,10300257.0,1517029.0,12797240.0,10643408.0,2017,3,American Airlines Inc.,588494643.0,2017-03-01,48.13999938964844,39.209999084472656,46.790000915527344,42.29999923706055,177943800.0,41.11819839477539,AAL
87,AA,2017-04,73845.0,73143.0,11560015.0,9679587.0,1571461.0,12086439.0,10031260.0,2017,4,American Airlines Inc.,618293408.0,2017-04-01,47.38999938964844,40.81999969482422,42.33000183105469,42.61999893188477,136320900.0,41.42926788330078,AAL
88,AA,2017-05,77504.0,77063.0,12143485.0,10215175.0,1516428.0,12758488.0,10578412.0,2017,5,American Airlines Inc.,652047050.0,2017-05-01,48.81999969482422,42.0099983215332,42.7599983215332,48.40999984741211,130914100.0,47.05750274658203,AAL
89,AA,2017-06,77446.0,76149.0,11999777.0,10335637.0,1633735.0,12996567.0,10751862.0,2017,6,American Airlines Inc.,625154053.0,2017-06-01,51.95000076293945,48.0099983215332,48.5,50.31999969482422,133266700.0,49.01946258544922,AAL
90,AA,2017-07,79838.0,78319.0,12371675.0,10571644.0,1690669.0,13405973.0,11091881.0,2017,7,American Airlines Inc.,665613138.0,2017-07-01,54.47999954223633,48.72999954223633,50.77999877929688,50.43999862670898,111659200.0,49.1363639831543,AAL
91,AA,2017-08,79559.0,78576.0,12405197.0,10458149.0,1706421.0,13291657.0,11010174.0,2017,8,American Airlines Inc.,647574448.0,2017-08-01,52.0,42.66999816894531,51.13000106811523,44.7400016784668,122959600.0,43.583683013916016,AAL
92,AA,2017-09,72263.0,69010.0,10853216.0,8913394.0,1507017.0,11140459.0,9232583.0,2017,9,American Airlines Inc.,633595479.0,2017-09-01,48.599998474121094,42.61000061035156,44.849998474121094,47.4900016784668,131313700.0,46.35645294189453,AAL
93,AA,2017-10,75909.0,75654.0,11905130.0,10256893.0,1491923.0,12247889.0,10160305.0,2017,10,American Airlines Inc.,560526521.0,2017-10-01,53.7400016784668,46.790000915527344,47.52000045776367,46.81999969482422,118566100.0,45.70244216918945,AAL
94,AA,2017-11,69794.0,69726.0,11025530.0,9531342.0,1546077.0,11304005.0,9421275.0,2017,11,American Airlines Inc.,561721373.0,2017-11-01,51.15999984741211,45.27000045776367,48.0,50.4900016784668,73187100.0,49.28483963012695,AAL
95,AA,2017-12,73908.0,73594.0,11671656.0,9757169.0,1654646.0,12441730.0,10350041.0,2017,12,American Airlines Inc.,598698428.0,2017-12-01,53.47000122070313,48.68999862670898,49.66999816894531,52.02999877929688,80010600.0,50.8992805480957,AAL
96,AA,2018-01,73785.0,72296.0,11456920.0,9063358.0,1535975.0,12110383.0,10061564.0,2018,1,American Airlines Inc.,527930266.0,2018-01-01,59.08000183105469,51.9000015258789,52.33000183105469,54.31999969482422,121867900.0,53.13951873779297,AAL
97,AA,2018-02,68581.0,67712.0,10708619.0,8788047.0,1554650.0,11328439.0,9398985.0,2018,2,American Airlines Inc.,506989847.0,2018-02-01,55.599998474121094,46.33000183105469,54.0,54.25,91995200.0,53.07103729248047,AAL
98,AA,2018-03,78407.0,75893.0,12018207.0,10446771.0,1520135.0,12614963.0,10525381.0,2018,3,American Airlines Inc.,595793975.0,2018-03-01,57.43999862670898,50.04999923706055,54.13999938964844,51.959999084472656,82819400.0,50.92855453491211,AAL
99,AA,2018-04,74580.0,74159.0,11711267.0,9914151.0,1660897.0,12250770.0,10198428.0,2018,4,American Airlines Inc.,589969418.0,2018-04-01,53.08000183105469,40.650001525878906,51.77000045776367,42.93000030517578,140641600.0,42.07781219482422,AAL
100,AA,2018-05,78235.0,77295.0,12183845.0,10399663.0,1642763.0,12819286.0,10634650.0,2018,5,American Airlines Inc.,660653095.0,2018-05-01,45.81999969482422,41.47000122070313,42.86000061035156,43.540000915527344,130062500.0,42.67570114135742,AAL
101,AA,2018-06,78674.0,77266.0,12191042.0,10672106.0,1624620.0,13014186.0,10779033.0,2018,6,American Airlines Inc.,636743732.0,2018-06-01,45.02000045776367,37.060001373291016,44.04999923706055,37.959999084472656,125838500.0,37.29348373413086,AAL
102,AA,2018-07,81066.0,79178.0,12522519.0,10924877.0,1604098.0,13442023.0,11097667.0,2018,7,American Airlines Inc.,658527259.0,2018-07-01,40.86000061035156,35.63999938964844,37.7400016784668,39.540000915527344,159727500.0,38.84573745727539,AAL
103,AA,2018-08,80777.0,79368.0,12553096.0,10631386.0,1694083.0,13371916.0,11017987.0,2018,8,American Airlines Inc.,646382308.0,2018-08-01,41.040000915527344,36.41999816894531,39.38000106811523,40.47999954223633,127662600.0,39.769229888916016,AAL
104,AA,2018-09,75402.0,74015.0,11707801.0,9042830.0,1631407.0,12155702.0,10029604.0,2018,9,American Airlines Inc.,582240436.0,2018-09-01,43.88999938964844,38.150001525878906,40.31999969482422,41.33000183105469,116498600.0,40.71027374267578,AAL
105,AA,2018-10,79174.0,78569.0,12424055.0,10307105.0,1596667.0,12780018.0,10569451.0,2018,10,,,2018-10-01,41.75,30.239999771118164,41.40999984741211,35.080001831054695,273883500.0,34.55398941040039,AAL
106,AA,2018-11,74693.0,74204.0,11835706.0,9905071.0,1639184.0,12052417.0,9986348.0,2018,11,,,2018-11-01,40.20000076293945,34.84000015258789,35.29999923706055,40.15999984741211,182750300.0,39.55781173706055,AAL
107,AA,2018-12,76344.0,75032.0,12027129.0,9788721.0,1881427.0,12420211.0,10320691.0,2018,12,,,2018-12-01,40.58000183105469,29.59000015258789,40.56999969482422,32.110000610351555,165850500.0,31.71581840515137,AAL
108,AA,2019-01,77200.0,75696.0,12154183.0,9568310.0,1692431.0,12371562.0,10237951.0,2019,1,American Airlines Inc.,560634926.0,2019-01-01,37.08000183105469,28.809999465942386,31.459999084472656,35.77000045776367,212732200.0,35.33089065551758,AAL
109,AA,2019-02,71236.0,70376.0,11285898.0,9255243.0,1712892.0,11570259.0,9574583.0,2019,2,American Airlines Inc.,521982273.0,2019-02-01,37.22999954223633,34.77000045776367,35.77000045776367,35.630001068115234,128453000.0,35.19261169433594,AAL
110,AA,2019-03,80154.0,78431.0,12573811.0,10914442.0,1637427.0,12853940.0,10704039.0,2019,3,American Airlines Inc.,583760151.0,2019-03-01,35.959999084472656,29.96999931335449,35.58000183105469,31.76000022888184,152767200.0,31.45563888549805,AAL
111,AA,2019-04,77016.0,74409.0,11857840.0,10197906.0,1734772.0,12083740.0,10024297.0,2019,4,American Airlines Inc.,598772599.0,2019-04-01,35.2400016784668,31.70000076293945,31.979999542236328,34.18000030517578,128700500.0,33.85244369506836,AAL
112,AS,2010-01,9903.0,10665.0,1499156.0,1066857.0,426968.0,1724772.0,1511681.0,2010,1,Alaska Airlines Inc.,52610271.0,2010-01-01,9.487500190734863,7.809999942779541,8.704999923706055,7.835000038146973,46002400.0,6.945637702941895,ALK
113,AS,2010-02,9096.0,9641.0,1358781.0,1002885.0,406035.0,1544870.0,1356425.0,2010,2,Alaska Airlines Inc.,45056149.0,2010-02-01,9.295000076293944,7.809999942779541,7.84250020980835,8.75,47966400.0,7.756776332855225,ALK
114,AS,2010-03,10379.0,11118.0,1565207.0,1242858.0,402777.0,1793006.0,1579878.0,2010,3,Alaska Airlines Inc.,54455508.0,2010-03-01,10.647500038146973,8.802499771118164,8.805000305175781,10.307499885559082,55129200.0,9.137480735778807,ALK
115,AS,2010-04,10113.0,10914.0,1537361.0,1190060.0,361869.0,1740153.0,1537823.0,2010,4,Alaska Airlines Inc.,55913945.0,2010-04-01,11.43000030517578,9.970000267028807,10.397500038146973,10.352499961853027,48673600.0,9.177373886108398,ALK
116,AS,2010-05,11034.0,11782.0,1667809.0,1278606.0,418708.0,1901093.0,1683280.0,2010,5,Alaska Airlines Inc.,59182817.0,2010-05-01,12.262499809265135,9.25749969482422,10.824999809265137,11.675000190734865,63607200.0,10.349754333496094,ALK
117,AS,2010-06,11759.0,12545.0,1788497.0,1432571.0,451279.0,2063603.0,1821256.0,2010,6,Alaska Airlines Inc.,60489573.0,2010-06-01,13.532500267028807,11.227499961853027,11.712499618530273,11.237500190734863,52951600.0,9.961917877197266,ALK
118,AS,2010-07,12180.0,13144.0,1867717.0,1547721.0,397909.0,2158901.0,1902508.0,2010,7,Alaska Airlines Inc.,64630064.0,2010-07-01,13.227499961853027,10.5,11.357500076293945,12.897500038146973,45001200.0,11.43348789215088,ALK
119,AS,2010-08,12229.0,13050.0,1855953.0,1532475.0,401450.0,2145453.0,1885448.0,2010,8,Alaska Airlines Inc.,64452107.0,2010-08-01,13.664999961853027,10.97249984741211,13.199999809265135,11.057499885559082,50782000.0,9.802350044250488,ALK
120,AS,2010-09,10787.0,11716.0,1651808.0,1282026.0,423036.0,1904790.0,1679700.0,2010,9,Alaska Airlines Inc.,56800700.0,2010-09-01,12.962499618530273,10.984999656677246,11.232500076293944,12.75749969482422,39590800.0,11.30937671661377,ALK
121,AS,2010-10,10779.0,11807.0,1662653.0,1274562.0,393000.0,1950328.0,1724086.0,2010,10,Alaska Airlines Inc.,62512187.0,2010-10-01,13.255000114440918,11.21500015258789,12.932499885559082,13.199999809265135,40603200.0,11.701648712158205,ALK
122,AS,2010-11,10310.0,11212.0,1574958.0,1250058.0,430999.0,1886580.0,1659070.0,2010,11,Alaska Airlines Inc.,64460014.0,2010-11-01,14.119999885559082,13.010000228881836,13.197500228881836,13.75,26386400.0,12.189218521118164,ALK
123,AS,2010-12,10644.0,11664.0,1637450.0,1324029.0,422606.0,1961357.0,1727580.0,2010,12,Alaska Airlines Inc.,70859409.0,2010-12-01,14.897500038146973,13.675000190734865,13.949999809265135,14.172499656677244,25910400.0,12.563758850097654,ALK
124,AS,2011-01,10547.0,11586.0,1639788.0,1202106.0,448713.0,1942649.0,1710542.0,2011,1,Alaska Airlines Inc.,109201594.0,2011-01-01,16.084999084472653,14.13249969482422,14.375,14.8100004196167,34224800.0,13.128896713256836,ALK
125,AS,2011-02,8236.0,10531.0,1495253.0,1140642.0,422751.0,1779659.0,1569388.0,2011,2,Alaska Airlines Inc.,104312659.0,2011-02-01,16.25,14.06999969482422,14.96500015258789,14.862500190734865,32952400.0,13.175436019897461,ALK
126,AS,2011-03,10987.0,12063.0,1710969.0,1416726.0,468633.0,2018084.0,1788057.0,2011,3,Alaska Airlines Inc.,115780346.0,2011-03-01,16.0,14.037500381469727,14.887499809265135,15.854999542236328,32700400.0,14.055276870727539,ALK
127,AS,2011-04,10833.0,11864.0,1690151.0,1340786.0,455739.0,1968849.0,1745405.0,2011,4,Alaska Airlines Inc.,107406085.0,2011-04-01,16.522499084472653,14.75,15.994999885559082,16.467500686645508,26049200.0,14.598251342773438,ALK
128,AS,2011-05,11303.0,12294.0,1743980.0,1390226.0,454429.0,2000125.0,1769961.0,2011,5,Alaska Airlines Inc.,103480772.0,2011-05-01,17.517499923706055,16.180000305175778,16.632499694824222,16.885000228881836,24645200.0,14.968360900878904,ALK
129,AS,2011-06,11967.0,13038.0,1863835.0,1497356.0,431464.0,2132652.0,1885644.0,2011,6,Alaska Airlines Inc.,109109823.0,2011-06-01,17.407499313354492,15.327500343322756,16.84000015258789,17.114999771118164,29183600.0,15.172249794006348,ALK
130,AS,2011-07,12352.0,13485.0,1916783.0,1598034.0,445143.0,2204487.0,1945235.0,2011,7,Alaska Airlines Inc.,118181937.0,2011-07-01,17.65250015258789,14.875,17.167499542236328,15.279999732971193,33458000.0,13.545544624328613,ALK
131,AS,2011-08,12337.0,13455.0,1918626.0,1608120.0,446137.0,2194738.0,1939434.0,2011,8,Alaska Airlines Inc.,119947968.0,2011-08-01,15.869999885559082,12.947500228881836,15.61750030517578,14.432499885559082,44142000.0,12.7942476272583,ALK
132,AS,2011-09,10934.0,12010.0,1718944.0,1370985.0,440406.0,1968242.0,1741479.0,2011,9,Alaska Airlines Inc.,105567240.0,2011-09-01,15.22249984741211,13.162500381469727,14.404999732971193,14.072500228881836,30766400.0,12.475114822387695,ALK
133,AS,2011-10,10863.0,12099.0,1726358.0,1330399.0,407062.0,1997824.0,1767678.0,2011,10,Alaska Airlines Inc.,103299216.0,2011-10-01,17.327499389648438,12.774999618530273,13.917499542236328,16.632499694824222,40273200.0,14.744521141052244,ALK
134,AS,2011-11,9172.0,11388.0,1622938.0,1322685.0,454061.0,1930418.0,1702840.0,2011,11,Alaska Airlines Inc.,103682480.0,2011-11-01,17.40999984741211,15.140000343322756,16.149999618530273,17.354999542236328,31914800.0,15.385004043579102,ALK
135,AS,2011-12,10268.0,11616.0,1643362.0,1361679.0,443458.0,2003307.0,1765075.0,2011,12,Alaska Airlines Inc.,111597005.0,2011-12-01,19.28499984741211,16.782499313354492,17.242500305175778,18.772499084472656,44771600.0,16.641605377197266,ALK
136,AS,2012-01,10098.0,11174.0,1581804.0,1233784.0,445083.0,1945909.0,1713563.0,2012,1,Alaska Airlines Inc.,47152571.0,2012-01-01,19.287500381469727,17.725000381469727,19.107500076293945,19.03249931335449,34474800.0,16.872095108032227,ALK
137,AS,2012-02,9654.0,10932.0,1554528.0,1230013.0,433248.0,1860095.0,1650572.0,2012,2,Alaska Airlines Inc.,42171313.0,2012-02-01,19.88249969482422,16.842500686645508,19.1200008392334,17.142499923706055,39474000.0,15.19662857055664,ALK
138,AS,2012-03,10791.0,12209.0,1723180.0,1451263.0,439308.0,2074793.0,1838973.0,2012,3,Alaska Airlines Inc.,50345955.0,2012-03-01,18.239999771118164,16.842500686645508,17.217500686645508,17.90999984741211,44271200.0,15.877007484436035,ALK
139,AS,2012-04,10586.0,12073.0,1696679.0,1396489.0,458191.0,2036012.0,1814132.0,2012,4,Alaska Airlines Inc.,51784926.0,2012-04-01,18.309999465942386,16.700000762939453,17.875,16.899999618530273,31454800.0,14.981656074523926,ALK
140,AS,2012-05,11242.0,12779.0,1807307.0,1482890.0,469796.0,2172378.0,1929882.0,2012,5,Alaska Airlines Inc.,57737641.0,2012-05-01,17.274999618530273,15.645000457763672,16.879999160766598,17.149999618530273,39037000.0,15.203283309936525,ALK
141,AS,2012-06,11948.0,13475.0,1920699.0,1600768.0,479619.0,2293768.0,2034751.0,2012,6,Alaska Airlines Inc.,65645569.0,2012-06-01,18.25,16.079999923706055,16.864999771118164,17.950000762939453,39334800.0,15.912471771240234,ALK
142,AS,2012-07,12425.0,14001.0,2009775.0,1686700.0,448523.0,2375972.0,2104300.0,2012,7,Alaska Airlines Inc.,66198034.0,2012-07-01,19.229999542236328,17.0,18.059999465942386,17.424999237060547,40028000.0,15.447066307067873,ALK
143,AS,2012-08,12322.0,13869.0,1974527.0,1683422.0,507779.0,2350533.0,2084981.0,2012,8,Alaska Airlines Inc.,62376704.0,2012-08-01,17.790000915527344,16.545000076293945,17.530000686645508,16.774999618530273,27963000.0,14.870843887329102,ALK
144,AS,2012-09,10720.0,12150.0,1733177.0,1404329.0,510461.0,2074158.0,1842111.0,2012,9,Alaska Airlines Inc.,55382260.0,2012-09-01,17.969999313354492,16.344999313354492,16.71500015258789,17.530000686645508,25066400.0,15.54014492034912,ALK
145,AS,2012-10,10764.0,12171.0,1729931.0,1399553.0,489787.0,2088005.0,1854359.0,2012,10,Alaska Airlines Inc.,60371031.0,2012-10-01,19.295000076293945,17.28499984741211,17.469999313354492,19.1200008392334,25462000.0,16.949663162231445,ALK
146,AS,2012-11,10241.0,11911.0,1698618.0,1403336.0,540414.0,2108594.0,1877663.0,2012,11,Alaska Airlines Inc.,61002508.0,2012-11-01,21.53499984741211,18.825000762939453,19.125,21.375,35916800.0,18.94869041442871,ALK
147,AS,2012-12,10347.0,12156.0,1730176.0,1438360.0,526684.0,2191357.0,1942372.0,2012,12,Alaska Airlines Inc.,68085614.0,2012-12-01,22.57500076293945,21.024999618530273,21.440000534057614,21.545000076293945,24296200.0,19.09939765930176,ALK
148,AS,2013-01,10248.0,12142.0,1725614.0,1366078.0,514224.0,2182725.0,1934026.0,2013,1,Alaska Airlines Inc.,108387159.0,2013-01-01,23.915000915527344,21.65999984741211,22.01499938964844,23.065000534057614,30301400.0,20.446861267089844,ALK
149,AS,2013-02,9375.0,11032.0,1572105.0,1276101.0,505488.0,1961454.0,1743960.0,2013,2,Alaska Airlines Inc.,98284051.0,2013-02-01,25.979999542236328,22.88500022888184,23.15500068664551,25.774999618530273,24540000.0,22.849239349365234,ALK
150,AS,2013-03,11014.0,12861.0,1844273.0,1560483.0,539348.0,2284350.0,2036498.0,2013,3,Alaska Airlines Inc.,111391459.0,2013-03-01,32.275001525878906,25.65500068664551,25.68000030517578,31.979999542236328,31332800.0,28.34990501403809,ALK
151,AS,2013-04,11115.0,12716.0,1828230.0,1506437.0,551534.0,2230543.0,1984228.0,2013,4,Alaska Airlines Inc.,106722803.0,2013-04-01,32.25,28.17499923706055,31.875,30.81999969482422,38128800.0,27.321577072143555,ALK
152,AS,2013-05,11765.0,13241.0,1908594.0,1577419.0,502338.0,2295884.0,2039689.0,2013,5,Alaska Airlines Inc.,112403044.0,2013-05-01,34.0,27.57500076293945,30.81999969482422,28.40999984741211,50176000.0,25.185142517089844,ALK
153,AS,2013-06,12646.0,14164.0,2043287.0,1701812.0,557428.0,2432249.0,2158129.0,2013,6,Alaska Airlines Inc.,118792607.0,2013-06-01,29.1200008392334,25.15500068664551,28.47500038146973,26.0,43326000.0,23.048702239990234,ALK
154,AS,2013-07,13336.0,14918.0,2152913.0,1822190.0,555792.0,2553094.0,2258033.0,2013,7,Alaska Airlines Inc.,123894303.0,2013-07-01,31.479999542236328,25.57999992370605,26.10000038146973,30.584999084472656,41662400.0,27.11325454711914,ALK
155,AS,2013-08,13180.0,14706.0,2126693.0,1800309.0,556415.0,2519619.0,2229924.0,2013,8,Alaska Airlines Inc.,122425446.0,2013-08-01,31.729999542236328,28.10000038146973,30.7549991607666,28.309999465942386,38174400.0,25.096492767333984,ALK
156,AS,2013-09,11570.0,12836.0,1864778.0,1474639.0,561160.0,2175046.0,1920543.0,2013,9,Alaska Airlines Inc.,104041662.0,2013-09-01,32.36999893188477,28.03499984741211,28.84000015258789,31.309999465942386,21821000.0,27.93497085571289,ALK
157,AS,2013-10,11549.0,12856.0,1870883.0,1481462.0,549933.0,2180979.0,1927246.0,2013,10,Alaska Airlines Inc.,97605866.0,2013-10-01,35.720001220703125,30.1299991607666,31.43000030517578,35.33000183105469,29840400.0,31.52164649963379,ALK
158,AS,2013-11,10962.0,12466.0,1815472.0,1414868.0,604671.0,2205414.0,1956385.0,2013,11,Alaska Airlines Inc.,93416522.0,2013-11-01,39.26499938964844,35.255001068115234,35.56999969482422,38.86999893188477,21941600.0,34.6800537109375,ALK
159,AS,2013-12,11067.0,12707.0,1842839.0,1554547.0,602977.0,2279941.0,2012190.0,2013,12,Alaska Airlines Inc.,85764324.0,2013-12-01,39.19499969482422,34.80500030517578,38.8849983215332,36.685001373291016,36838800.0,32.903602600097656,ALK
160,AS,2014-01,10925.0,12441.0,1816001.0,1413316.0,647101.0,2220418.0,1966190.0,2014,1,Alaska Airlines Inc.,67948243.0,2014-01-01,41.040000915527344,36.275001525878906,36.665000915527344,39.53499984741211,33427000.0,35.45983123779297,ALK
161,AS,2014-02,9907.0,11388.0,1669298.0,1349852.0,593249.0,2013681.0,1783626.0,2014,2,Alaska Airlines Inc.,61030688.0,2014-02-01,43.72000122070313,36.310001373291016,39.29999923706055,43.31999969482422,30616800.0,38.85467147827149,ALK
162,AS,2014-03,11350.0,13077.0,1920031.0,1619258.0,617343.0,2350324.0,2093482.0,2014,3,Alaska Airlines Inc.,75381419.0,2014-03-01,46.974998474121094,42.150001525878906,42.68999862670898,46.65499877929688,28947200.0,42.10852432250977,ALK
163,AS,2014-04,10327.0,12827.0,1884007.0,1566748.0,593107.0,2269060.0,2021068.0,2014,4,Alaska Airlines Inc.,70494201.0,2014-04-01,48.3849983215332,43.90999984741211,46.3650016784668,47.040000915527344,37183800.0,42.456016540527344,ALK
